city,Date,Population Density,Household Density,Open Forest,Moderate Dense Forest,Very Dense Forest,AT_avg,CO_avg,NH3_avg,NO_avg,NO2_avg,NOx_avg,Ozone_avg,PM2.5_avg,PM10_avg,RH_avg,SO2_avg,SR_avg,Temp_avg,WS_avg,Confirmed,Recovered,Deceased
chennai,2020-11-08,26552,6306,3.71,3.62,0,29.174,0.728,18.702,3.161,9.583,9.042,38.928,54.027,75.893,73.71,6.685,103.713,27.894,1.929,204862,195291,3713
chennai,2020-11-09,26552,6306,3.71,3.62,0,29.135,0.707,18.983,2.924,11.791,11.563,36.751,50.341,76.337,68.557,8.832,106.187,28.322,2.141,205419,195880,3723
chennai,2020-11-10,26552,6306,3.71,3.62,0,28.542,0.741,19.492,3.099,14.612,13.107,37.426,48.552,76.985,69.081,9.265,101.718,28.464,1.966,206024,196471,3731
chennai,2020-11-11,26552,6306,3.71,3.62,0,27.443,0.795,23.897,3.251,16.634,13.809,26.726,50.25,72.472,76.11,12.017,83.118,28.408,2.06,206588,197091,3744
chennai,2020-11-12,26552,6306,3.71,3.62,0,27.41,0.809,25.833,11.046,19.015,22.974,22.82,28.946,54.682,81.196,9.29,75.53,28.424,1.559,207173,197772,3750
chennai,2020-11-13,26552,6306,3.71,3.62,0,29.208,0.545,29.647,12.407,12.481,20.037,24.367,28.205,53.771,77.549,8.059,100.334,28.318,1.958,207686,198459,3755
chennai,2020-11-14,26552,6306,3.71,3.62,0,29.769,0.675,25.331,4.402,11.32,13.23,27.108,51.905,72.772,73.444,15.315,105.29,28.41,2.502,208179,199125,3759
chennai,2020-11-15,26552,6306,3.71,3.62,0,28.523,0.707,23.636,4.705,11.219,13.702,31.207,32.93,48.137,80.645,11.804,72.419,28.41,2.298,208668,199805,3762
chennai,2020-11-16,26552,6306,3.71,3.62,0,27.417,0.654,24.591,4.981,13.736,14.795,23.434,18.674,43.937,82.597,10.364,68.1,28.438,2.195,209167,200417,3769
chennai,2020-11-17,26552,6306,3.71,3.62,0,28.059,0.614,25.581,5.362,12.105,14.068,24.353,25.007,45.729,80.024,7.185,94.548,28.364,2.299,209646,201041,3780
chennai,2020-11-18,26552,6306,3.71,3.62,0,28.833,0.608,22.255,4.747,11.194,12.447,21.084,23.547,50.113,78.919,5.542,96.047,28.436,2.295,210135,201649,3785
chennai,2020-11-19,26552,6306,3.71,3.62,0,29.342,0.514,21.812,3.35,8.816,9.482,21.89,19.23,44.511,75.663,6.229,114.53,28.418,2.089,210601,202242,3789
chennai,2020-11-20,26552,6306,3.71,3.62,0,28.619,0.558,24.905,4.745,12.555,12.994,21.887,29.126,59.876,74.725,6.952,115.174,28.532,2.002,211084,202660,3799
chennai,2020-11-21,26552,6306,3.71,3.62,0,28.528,0.615,22.585,6.393,12.816,13.55,25.834,32.762,65.192,71.772,6.251,131.2,28.456,2.319,211555,203249,3805
chennai,2020-11-22,26552,6306,3.71,3.62,0,27.937,0.557,23.307,9.103,12.341,15.889,34.03,35.62,68.563,74.413,7.659,115.974,28.362,2.412,212014,203824,3813
chennai,2020-11-23,26552,6306,3.71,3.62,0,28.932,0.578,26.158,4.446,10.293,10.789,27.186,38.082,80.053,75.134,6.834,131.864,28.43,2.619,212504,204328,3819
chennai,2020-11-24,26552,6306,3.71,3.62,0,27.114,0.637,23.885,3.844,10.359,9.959,37.863,35.792,53.995,83.498,6.96,89.144,28.268,2.888,212970,204842,3826
chennai,2020-11-25,26552,6306,3.71,3.62,0,27.257,0.477,25.472,4.495,7.702,8.865,36.972,21.378,47.509,81.048,6.267,88.785,28.636,3.492,213417,205378,3830
chennai,2020-11-26,26552,6306,3.71,3.62,0,27.626,0.493,19.111,4.528,8.094,7.15,40.178,20.792,52.852,79.415,6.183,125.748,28.129,3.454,213801,205944,3834
chennai,2020-11-27,26552,6306,3.71,3.62,0,27.798,0.932,27.688,6.761,14.655,15.689,34.567,26.146,68.176,75.581,8.786,130.356,28.385,2.152,214191,206429,3835
chennai,2020-11-28,26552,6306,3.71,3.62,0,28.44,0.654,25.442,8.192,12.487,16.177,31.504,19.803,54.689,77.075,7.95,126.755,28.302,1.831,214577,206897,3840
chennai,2020-11-29,26552,6306,3.71,3.62,0,28.057,0.594,25.534,4.411,14.77,14.366,43.154,24.721,56.004,78.787,8.439,124.44,28.3,2.281,214976,207375,3844
chennai,2020-11-30,26552,6306,3.71,3.62,0,28.542,0.618,25.783,3.668,12.633,12.242,34.584,23.425,58.233,76.768,6.269,113.518,28.102,2.432,215360,207761,3847
chennai,2020-12-01,26552,6306,3.71,3.62,0,28.218,0.608,23.588,3.348,12.864,12.254,27.937,28.994,66.968,73.983,6.363,120.584,28.256,2.552,215739,208183,3851
chennai,2020-12-02,26552,6306,3.71,3.62,0,27.827,0.719,24.823,2.556,12.593,10.879,18.236,35.721,70.622,78.375,8.03,87.997,28.256,3.344,216119,208678,3854
chennai,2020-12-03,26552,6306,3.71,3.62,0,27.435,0.545,27.275,4.568,10.008,10.675,19.794,14.042,44.702,83.129,6.478,97.707,30.188,2.818,216496,209097,3860
chennai,2020-12-04,26552,6306,3.71,3.62,0,27.586,0.622,25.684,4.852,10.61,11.96,15.983,13.147,47.313,81.953,7.202,95.021,28.138,2.657,216867,209549,3864
chennai,2020-12-05,26552,6306,3.71,3.62,0,27.496,0.597,32.2,5.057,11.153,12.66,14.933,15.166,48.736,80.648,7.114,104.865,28.176,2.181,217204,209997,3868
chennai,2020-12-06,26552,6306,3.71,3.62,0,28.629,0.651,25.091,4.179,8.45,9.747,21.604,16.064,49.76,78.942,6.488,144.403,28.262,2.645,217542,210410,3872
chennai,2020-12-07,26552,6306,3.71,3.62,0,28.524,0.683,35.399,5.703,9.22,11.458,16.089,16.912,49.723,80.228,6.526,123.591,28.354,1.875,217850,210769,3879
chennai,2020-12-08,26552,6306,3.71,3.62,0,28.604,0.687,28.692,6.342,10.855,13.299,17.529,18.144,46.823,80.274,6.773,133.9,28.278,1.892,218198,211061,3882
chennai,2020-12-09,26552,6306,3.71,3.62,0,28.178,0.637,26.488,5.937,12.318,14.347,17.544,29.986,60.012,77.693,6.301,131.207,28.316,2.057,218549,211420,3890
chennai,2020-12-10,26552,6306,3.71,3.62,0,27.792,0.657,26.87,6.587,14.53,16.029,19.956,36.265,73.621,74.505,7.954,135.758,28.31,1.86,218856,211716,3895
chennai,2020-12-11,26552,6306,3.71,3.62,0,27.263,0.724,28.51,6.394,16.833,17.459,24.289,50.855,89.204,76.017,9.81,121.495,28.28,1.928,219168,212031,3901
chennai,2020-12-12,26552,6306,3.71,3.62,0,28.109,0.697,29.676,5.909,16.233,16.704,27.435,51.4,87.013,73.604,9.757,137.535,28.318,2.133,219526,212390,3907
chennai,2020-12-13,26552,6306,3.71,3.62,0,28.121,0.66,31.898,5.277,13.394,14.199,27.016,52.567,92.299,74.869,7.818,141.242,28.33,2.119,219861,212756,3914
chennai,2020-12-14,26552,6306,3.71,3.62,0,28.598,0.656,28.031,5.321,14.278,14.619,20.025,35.754,75.061,71.591,9.244,138.164,28.328,2.093,220211,213134,3921
chennai,2020-12-15,26552,6306,3.71,3.62,0,28.839,0.734,28.213,4.75,11.226,12.608,20.37,42.816,75.39,72.031,9.709,132.479,28.266,2.601,220560,213509,3926
chennai,2020-12-16,26552,6306,3.71,3.62,0,28.834,0.644,28.486,4.291,9.767,11.451,20.308,32.879,64.366,75.077,7.906,116.278,28.284,2.579,220903,213879,3928
chennai,2020-12-17,26552,6306,3.71,3.62,0,28.734,0.594,28,4.148,10.116,11.779,22.463,31.427,62.079,74.394,6.975,111.099,27.41,2.817,221244,214255,3932
chennai,2020-12-18,26552,6306,3.71,3.62,0,28.651,0.612,27.052,4.303,11.186,12.279,24.808,40.835,67.509,73.371,7.526,121.484,27.35,3.03,221587,214612,3935
chennai,2020-12-19,26552,6306,3.71,3.62,0,28.767,0.644,26.805,4.497,10.258,12.384,25.717,51.368,79.052,71.541,7.356,123.698,27.938,2.492,221937,214968,3944
chennai,2020-12-20,26552,6306,3.71,3.62,0,28.642,0.585,27.266,4.149,11.004,12.803,29.074,45.768,76.24,67.086,7.654,134.722,28.252,2.816,222258,215286,3951
chennai,2020-12-21,26552,6306,3.71,3.62,0,27.954,0.605,28.042,4.527,14.766,15.088,25.301,48.834,84.013,64.509,7.616,134.755,28.268,2.49,222580,215603,3957
chennai,2020-12-22,26552,6306,3.71,3.62,0,26.629,0.611,28.431,5.836,19.036,18.468,22.446,53.234,92.105,69.683,8.08,113.398,27.728,2.112,222888,215898,3965
chennai,2020-12-23,26552,6306,3.71,3.62,0,26.51,0.697,30.767,5.398,19.764,17.59,19.227,55.725,99.075,70.217,9.172,125.389,28.242,1.929,223209,216214,3970
chennai,2020-12-24,26552,6306,3.71,3.62,0,27.321,0.696,29.894,4.841,17.523,16.226,20.855,56.083,99.696,69.795,9.189,134.325,27.895,2.351,223509,216551,3976
chennai,2020-12-25,26552,6306,3.71,3.62,0,27.536,0.767,29.994,5.053,15.359,15.005,18.579,52.114,92.148,70.081,9.73,127.068,28.407,2.272,223799,216883,3981
chennai,2020-12-26,26552,6306,3.71,3.62,0,27.571,0.611,29.207,4.386,14.006,13.944,19.998,46.123,86.467,71.596,9.306,132.082,28.439,2.393,224094,217155,3985
chennai,2020-12-27,26552,6306,3.71,3.62,0,28.111,0.692,29.632,3.82,11.672,11.992,20.396,50.295,87.801,73.181,10.084,138.945,28.541,2.685,224386,217539,3990
chennai,2020-12-28,26552,6306,3.71,3.62,0,27.616,0.867,29.639,3.93,13.065,12.871,21.298,57.661,99.58,71.16,10.278,133.639,28.178,2.829,224672,217902,3993
chennai,2020-12-29,26552,6306,3.71,3.62,0,27.779,0.75,30.574,3.554,13.339,12.601,22.226,56.92,97.85,73.333,10.071,104.288,28.304,3.061,224958,218250,3994
chennai,2020-12-30,26552,6306,3.71,3.62,0,28.105,0.659,30.416,4.49,10.448,11.735,21.177,39.209,72.76,75.583,8.038,99.09,28.85,3,225252,218570,4001
chennai,2020-12-31,26552,6306,3.71,3.62,0,28.456,0.583,32.662,3.68,9.516,10.519,23.683,36.915,74.744,72.143,7.889,124.191,28.45,3.052,225507,218882,4005
chennai,2021-01-01,26552,6306,3.71,3.62,0,28.028,0.717,30.524,3.792,9.618,10.645,21.543,42.429,78.322,70.119,8.696,125.461,28.406,2.72,225758,219216,4011
chennai,2021-01-02,26552,6306,3.71,3.62,0,27.03,1.067,30.736,3.883,12.926,12.785,17.491,40.829,72.714,78.315,9.56,76.026,28.194,2.638,225998,219518,4015
chennai,2021-01-03,26552,6306,3.71,3.62,0,27.712,0.648,29.756,3.946,8.666,10.264,17.04,31.829,61.501,77.672,9.031,92.992,28.15,2.766,226234,219805,4020
chennai,2021-01-04,26552,6306,3.71,3.62,0,27.856,0.987,29.242,4.431,10.87,12.02,15.104,28.145,61.995,76.084,8.852,112.42,28.21,2.796,226456,220072,4022
chennai,2021-01-05,26552,6306,3.71,3.62,0,25.184,0.734,29.737,8.114,14.889,18.195,13.254,17.026,41.755,84.103,8.706,64.004,28.196,2.37,226700,220328,4027
chennai,2021-01-06,26552,6306,3.71,3.62,0,27.546,0.736,29.016,7.17,12.786,15.892,14.013,16.18,39.732,81.925,8.179,103.036,28.134,2.268,226937,220575,4032
chennai,2021-01-07,26552,6306,3.71,3.62,0,27.559,0.64,31.551,7.778,13.855,17.592,14.226,20.658,43.924,81.383,8.749,110,28.21,2.403,227145,220833,4035
chennai,2021-01-08,26552,6306,3.71,3.62,0,27.307,0.794,32.129,8.462,14.271,17.405,18.623,29.838,52.556,81.295,8.844,98.058,28.226,2.207,227353,221080,4039
chennai,2021-01-09,26552,6306,3.71,3.62,0,28.045,0.69,33.363,6.652,11.799,14.649,14.543,39.49,54.174,79.185,8.072,122.984,28.41,2.262,227575,221333,4041
chennai,2021-01-10,26552,6306,3.71,3.62,0,28.437,0.789,30.499,4.732,11.225,12.59,13.161,49.865,67.316,78.622,8.335,120.062,28.462,2.706,227800,221573,4042
chennai,2021-01-11,26552,6306,3.71,3.62,0,28.456,0.963,29.079,3.814,11.317,11.805,12.211,42.112,68.09,78.143,8.281,117.355,28.478,3.068,227975,221820,4045
chennai,2021-01-12,26552,6306,3.71,3.62,0,28.239,0.996,28.706,3.719,11.638,12.022,14.098,37.935,69.851,77.309,8.466,118.178,28.422,3.245,228169,222039,4050
chennai,2021-01-13,26552,6306,3.71,3.62,0,27.889,0.757,30.303,5.164,14.482,15.705,12.516,67.701,97.342,77.153,10.049,127.115,28.402,2.731,228368,222272,4051
chennai,2021-01-14,26552,6306,3.71,3.62,0,28.366,0.876,34.126,4.467,9.001,11.341,18.233,49.229,76.712,77.059,8.075,123.819,28.398,2.73,228566,222501,4054
chennai,2021-01-15,26552,6306,3.71,3.62,0,28.339,0.917,29.441,4.415,9.33,11.49,18.596,51.53,76.624,73.923,8.044,136.096,28.432,2.412,228746,222716,4056
chennai,2021-01-16,26552,6306,3.71,3.62,0,27.981,0.624,28.228,4.432,12.066,12.951,15.961,41.939,70.554,72.909,8.396,137.818,28.438,2.428,228911,222903,4059
chennai,2021-01-17,26552,6306,3.71,3.62,0,27.791,0.644,27.874,6.358,12.784,15.041,14.546,32.925,61.952,70.07,7.89,143.307,28.41,2.789,229074,223050,4062
chennai,2021-01-18,26552,6306,3.71,3.62,0,28.279,0.636,28.678,4.988,11.474,13.369,14.554,38.946,63.984,68.055,8.394,140.921,28.462,3.517,229238,223230,4066
chennai,2021-01-19,26552,6306,3.71,3.62,0,29.985,0.707,29.164,4.3,11.671,12.978,17.974,50.072,79.139,70.27,8.969,138.816,28.422,3.676,229386,223421,4069
chennai,2021-01-20,26552,6306,3.71,3.62,0,29.985,0.716,29.656,3.802,14.458,14.165,16.303,57.293,89.56,74.769,10.629,89.711,28.294,3.512,229537,223594,4073
chennai,2021-01-21,26552,6306,3.71,3.62,0,29.724,0.956,29.391,5.129,13.655,14.722,15.218,45.21,81.734,77.597,9.16,102.286,28.362,3.114,229705,223783,4077
chennai,2021-01-22,26552,6306,3.71,3.62,0,29.002,0.826,27.473,6.962,12.237,15.324,13.806,24.065,59.65,76.009,8.929,102.691,28.648,3.135,229860,223986,4081
chennai,2021-01-23,26552,6306,3.71,3.62,0,28.582,0.919,25.891,5.309,10.812,13.204,15.024,25.622,57.28,72.48,8.64,107.165,28.438,3.061,230026,224192,4082
chennai,2021-01-24,26552,6306,3.71,3.62,0,28.561,0.933,26.832,6.66,13.512,15.444,15.591,36.175,77.599,70.858,9.895,111.068,28.422,3.303,230195,224417,4082
chennai,2021-01-25,26552,6306,3.71,3.62,0,28.528,0.686,26.492,5.661,13.262,15.008,14.918,35.41,72.204,70.083,9.504,113.551,28.266,3.25,230346,224626,4083
chennai,2021-01-26,26552,6306,3.71,3.62,0,28.158,0.997,28.164,5.539,13.298,14.649,15.948,38.995,76.08,68.502,9.841,114.339,28.404,3.235,230522,224818,4085
chennai,2021-01-27,26552,6306,3.71,3.62,0,27.999,0.759,27.167,5.174,15.171,16.036,20.823,59.085,92.079,70.305,9.046,121.224,28.36,3.284,230675,224980,4089
chennai,2021-01-28,26552,6306,3.71,3.62,0,28.213,0.771,28.844,4.622,14.31,15.197,20.45,74.498,110.021,72.129,10.17,116.691,28.31,3.65,230834,225156,4093
chennai,2021-01-29,26552,6306,3.71,3.62,0,28.758,0.732,28.289,3.836,10.549,11.505,23.454,59.904,95.57,70.357,9.996,108.73,28.316,3.481,230982,225325,4094
chennai,2021-01-30,26552,6306,3.71,3.62,0,28.915,0.877,27.506,4.391,11.159,12.459,22.48,55.598,91.254,72.167,9.062,113.142,28.404,3.726,231148,225487,4095
chennai,2021-01-31,26552,6306,3.71,3.62,0,28.783,0.742,27.279,5.495,11.499,14.141,18.306,40.574,71.714,72.477,8.622,112.485,28.468,3.824,231286,225630,4099
chennai,2021-02-01,26552,6306,3.71,3.62,0,28.72,1.116,27.383,4.882,11.004,13.282,17.573,37.365,69.747,68.847,9.272,116.024,28.468,4.139,231424,225729,4106
chennai,2021-02-02,26552,6306,3.71,3.62,0,28.83,0.759,29.073,4.995,11.61,13.359,20.107,55.059,89.3,70.653,9.819,107.859,28.47,3.855,231563,225869,4107
chennai,2021-02-03,26552,6306,3.71,3.62,0,28.575,0.702,28.254,4.33,10.94,12.628,25.946,41.113,76.495,65.839,9.956,118.546,28.776,3.982,231711,226013,4108
chennai,2021-02-04,26552,6306,3.71,3.62,0,28.132,0.682,27.983,9.214,15.049,19.063,23.798,40.54,82.507,64.358,10.102,127.322,29.332,3.86,231855,226172,4108
chennai,2021-02-05,26552,6306,3.71,3.62,0,27.711,0.747,30.269,7.96,17.901,19.661,22.65,51.721,107.047,64.572,11.412,111.994,29.094,3.961,232013,226325,4110
chennai,2021-02-06,26552,6306,3.71,3.62,0,27.568,0.728,30.099,4.989,14.882,15.76,22.016,52.124,99.151,67.113,10.556,120.455,28.662,3.961,232168,226487,4111
chennai,2021-02-07,26552,6306,3.71,3.62,0,27.555,0.799,30.247,5.104,15.452,15.99,17.24,55.117,100.499,69.465,12.047,121.211,27.674,4.104,232316,226643,4111
chennai,2021-02-08,26552,6306,3.71,3.62,0,27.98,0.732,28.927,3.881,8.584,11.681,22.496,40.329,60.451,67.974,9.525,117.565,27.962,4.064,232464,226797,4113
chennai,2021-02-09,26552,6306,3.71,3.62,0,28.522,0.711,29.037,3.809,9.7,11.017,26.214,46.368,77.234,62.913,10.372,121.359,28.086,3.989,232603,226935,4115
chennai,2021-02-10,26552,6306,3.71,3.62,0,27.923,0.712,28.739,3.998,10.582,11.53,25.346,50.096,79.1,64.603,11.285,123.075,28.608,3.361,232765,227091,4115
chennai,2021-02-11,26552,6306,3.71,3.62,0,27.538,0.677,27.771,4.645,11.918,12.883,20.138,47.154,76.801,64.4,11.074,118.926,27.976,3.274,232918,227226,4117
chennai,2021-02-12,26552,6306,3.71,3.62,0,27.715,0.674,26.402,5.374,13.272,14.736,18.898,33.796,68.922,63.675,7.994,131.016,27.918,3.531,233046,227363,4118
chennai,2021-02-13,26552,6306,3.71,3.62,0,27.598,0.651,27.781,5.62,13.881,15.395,16.851,32.105,77.471,69.609,7.399,97.318,28.064,3.536,233194,227492,4119
chennai,2021-02-14,26552,6306,3.71,3.62,0,27.638,0.652,27.444,5.392,12.976,14.521,18.907,30.9,67.889,69.515,8.549,130.164,27.722,3.424,233334,227652,4120
chennai,2021-02-15,26552,6306,3.71,3.62,0,27.66,0.717,27.547,6.199,14.121,16.144,17.146,31.085,73.57,71.07,7.164,120.254,28.032,3.501,233482,227789,4122
chennai,2021-02-16,26552,6306,3.71,3.62,0,27.8,0.739,27.443,6.856,13.32,16.508,18.597,39.329,77.529,69.932,7.741,128.455,28.658,3.427,233619,227928,4124
chennai,2021-02-17,26552,6306,3.71,3.62,0,28.119,0.661,26.975,4.528,12.911,13.98,19.946,46.77,77.911,68.497,6.984,121.724,28.628,3.524,233779,228048,4124
chennai,2021-02-18,26552,6306,3.71,3.62,0,28.509,0.654,24.938,3.329,10.329,11.305,21.737,47.475,75.111,66.617,15.622,118.761,28.046,3.839,233936,228176,4128
chennai,2021-02-19,26552,6306,3.71,3.62,0,28.784,0.634,27.612,4.001,12.969,13.191,18.857,44.675,79.997,72.039,9.052,143.702,28.206,4.064,234072,228315,4131
chennai,2021-02-20,26552,6306,3.71,3.62,0,27.992,0.709,27.595,5.338,12.275,13.932,21.064,17.913,54.88,73.775,8.739,112.24,27.88,5.092,234191,228460,4134
chennai,2021-02-21,26552,6306,3.71,3.62,0,28.461,0.672,27.723,3.857,10.396,12.218,23.75,15.481,48.092,72.472,12.564,91.971,27.612,4.326,234345,228580,4135
chennai,2021-02-22,26552,6306,3.71,3.62,0,28.989,0.649,27.509,4.239,13.894,14.846,20.331,26.131,61.415,72.568,10.112,111.62,27.94,4.036,234491,228697,4139
chennai,2021-02-23,26552,6306,3.71,3.62,0,28.66,0.695,27.706,7.571,19.298,15.616,20.438,37.83,73.556,72.915,12.779,128.649,27.998,3.785,234652,228810,4139
chennai,2021-02-24,26552,6306,3.71,3.62,0,28.649,0.619,27.068,8.528,19.455,16.373,20.037,40.614,79.892,70.585,15.936,131.73,27.91,3.466,234837,228942,4142
chennai,2021-02-25,26552,6306,3.71,3.62,0,28.546,0.657,25.953,6.508,14.275,15.892,20.396,41.831,70.878,70.768,12.395,144.281,27.618,3.474,235005,229080,4145
chennai,2021-02-26,26552,6306,3.71,3.62,0,29.006,0.667,25.984,4.812,14.389,14.824,24.978,36.565,71.371,71.569,14.184,141.205,27.932,3.729,235169,229233,4147
chennai,2021-02-27,26552,6306,3.71,3.62,0,29.049,0.617,25.944,5.974,13.302,15.342,22.028,28.299,60.034,71.87,12.278,142.715,28.042,3.975,235350,229424,4149
chennai,2021-02-28,26552,6306,3.71,3.62,0,28.125,0.669,24.788,4.871,10.77,12.432,32.657,21.444,51.549,75.502,11.298,109.525,27.456,3.676,235532,229603,4150
chennai,2021-03-01,26552,6306,3.71,3.62,0,29.094,0.598,24.642,4.481,11.958,13.18,23.831,22.228,58.979,70.968,11.094,145.203,27.682,3.742,235721,229783,4152
chennai,2021-03-02,26552,6306,3.71,3.62,0,29.327,0.634,24.68,5.127,12.731,13.82,27.606,33.337,66.744,69.765,10.567,126.648,28.255,3.712,235888,229961,4153
chennai,2021-03-03,26552,6306,3.71,3.62,0,29.186,0.672,25.133,5.784,14.609,15.566,25.74,46.055,81.082,68.078,12.204,147.075,28.194,3.576,236072,230131,4154
chennai,2021-03-04,26552,6306,3.71,3.62,0,28.927,0.595,24.623,5.279,12.601,14.379,27.587,41.37,72.605,69.328,11.481,145.258,27.564,3.608,236260,230298,4157
chennai,2021-03-05,26552,6306,3.71,3.62,0,29.092,0.661,24.781,7.321,13.66,17.152,23.646,36.83,78.724,70.013,14.301,138.571,27.042,3.614,236485,230487,4158
chennai,2021-03-06,26552,6306,3.71,3.62,0,29.235,0.692,24.859,5.9,12.839,14.958,22.378,33.102,76.894,72.651,13.23,139.444,26.948,3.608,236728,230708,4160
chennai,2021-03-07,26552,6306,3.71,3.62,0,29.845,0.647,23.967,5.295,10.075,12.921,25.07,31.332,57.186,72.456,12.684,143.632,26.764,3.71,236978,230936,4161
chennai,2021-03-08,26552,6306,3.71,3.62,0,29.715,0.651,23.589,5.995,9.292,13.162,26.563,20.467,46.021,72.299,20.071,135.739,27.202,3.459,237204,231172,4163
chennai,2021-03-09,26552,6306,3.71,3.62,0,29.993,0.638,23.871,5.495,8.471,12.195,37.676,16.941,38.857,71.679,20.07,143.195,27.92,3.329,237444,231399,4166
chennai,2021-03-10,26552,6306,3.71,3.62,0,30.142,0.639,23.263,7.012,8.765,13.878,32.788,14.916,41.187,72.112,14.012,150.942,28.698,3.409,237716,231630,4168
chennai,2021-03-11,26552,6306,3.71,3.62,0,30.261,0.684,22.558,4.966,10.029,12.452,19.101,14.423,44.924,70.089,10.48,151.323,28.808,1.81,238007,231893,4171
chennai,2021-03-12,26552,6306,3.71,3.62,0,29.471,0.662,22.578,5.639,11.251,13.815,19.463,18.494,48.956,70.011,11.556,151.396,28.358,1.496,238288,232151,4173
chennai,2021-03-13,26552,6306,3.71,3.62,0,29.465,0.709,22.812,5.378,12.124,14.041,22.758,28.429,53.977,70.234,15.697,141.981,28.27,1.528,238559,232402,4174
chennai,2021-03-14,26552,6306,3.71,3.62,0,30.107,0.672,22.633,5.462,11.601,14.028,22.871,24.285,52.146,68.646,11.966,145.351,28.216,1.761,238820,232663,4175
chennai,2021-03-15,26552,6306,3.71,3.62,0,29.917,0.654,23.314,5.489,12.518,14.277,23.221,23.115,59.355,71.022,16.675,145.738,28.34,1.521,239131,232929,4176
chennai,2021-03-16,26552,6306,3.71,3.62,0,29.618,0.707,23.216,5.92,12.268,14.69,26.066,25.124,66.085,73.183,12.171,140.001,28.35,1.378,239483,233166,4179
chennai,2021-03-17,26552,6306,3.71,3.62,0,29.432,0.701,23.248,6.76,13.161,16.224,22.406,28.596,69.266,72.804,11.495,120.604,28.15,1.616,239878,233414,4184
chennai,2021-03-18,26552,6306,3.71,3.62,0,29.881,0.701,22.295,5.415,12.546,14.238,22.093,37.27,83.556,71.012,12.774,129.881,28.268,1.48,240245,233661,4187
chennai,2021-03-19,26552,6306,3.71,3.62,0,29.712,0.711,22.097,4.459,11.558,12.502,22.004,43.89,102.374,72.122,14.528,140.535,28.57,1.546,240671,233925,4191
chennai,2021-03-20,26552,6306,3.71,3.62,0,29.583,0.792,30.291,4.817,13.903,14.161,22.856,52.002,108.804,74.428,11.017,146.391,28.668,1.487,241127,234184,4193
chennai,2021-03-21,26552,6306,3.71,3.62,0,30.18,0.976,34.263,4.9,13.004,13.605,21.391,37.688,85.309,73.537,11.212,144.931,28.344,1.521,241623,234441,4194
chennai,2021-03-22,26552,6306,3.71,3.62,0,30.423,0.8,30.511,6.286,11.839,14.158,23.197,35.993,81.889,72.483,9.212,135.61,28.114,1.969,242115,234702,4199
chennai,2021-03-23,26552,6306,3.71,3.62,0,30.183,0.793,24.799,6.024,10.723,13.578,23.656,44.578,108.797,73.589,11.681,140.903,28.568,1.779,242647,235000,4203
chennai,2021-03-24,26552,6306,3.71,3.62,0,30.273,0.779,24.186,6.174,11.703,14.173,27.06,50.277,113.979,73.306,13.262,132.429,28.478,1.569,243287,235325,4208
chennai,2021-03-25,26552,6306,3.71,3.62,0,30.329,0.939,24.986,7.921,11.893,15.793,25.898,54.721,110.314,73.952,9.447,135.99,28.762,1.527,243954,235654,4215
chennai,2021-03-26,26552,6306,3.71,3.62,0,30.731,0.877,25.214,6.874,11.648,14.005,22.056,42.617,97.519,74.19,10.681,137.706,28.572,1.746,244686,236048,4219
chennai,2021-03-27,26552,6306,3.71,3.62,0,30.632,0.831,25.731,7.772,12.217,15.829,24.006,33.887,78.629,72.16,9.025,127.954,28.706,1.806,245483,236472,4223
chennai,2021-03-28,26552,6306,3.71,3.62,0,30.618,0.851,25.726,7.712,12.348,16.699,27.048,25.315,62.996,72.472,8.689,129.628,28.498,1.852,246339,236911,4227
